Ticker,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Price,from Open,Gap
ANTM,1.0,8.27,0.0721,0.0755,0.20170000000000002,-0.0043,0.9709,67.54,337.08,-0.0033,0.0024
AOSL,2.62,1.44,0.132,0.23920000000000002,0.9438,-0.0462,3.7851999999999997,67.35,27.85,-0.022799999999999997,0.0004
APAM,1.89,1.69,0.037200000000000004,0.10310000000000001,0.4114,-0.06269999999999999,1.9175,59.27,51.61,-0.0138,0.0025
APEI,0.72,1.37,-0.0015,0.024399999999999998,0.0779,-0.2243,0.7254999999999999,51.84,31.87,-0.0075,0.0078000000000000005
APH,1.26,2.46,0.0349,0.0664,0.2804,-0.008,1.1469,64.62,135.36,-0.0084,0.0043
APHA,,0.56,0.12869999999999998,0.26039999999999996,0.7361,-0.0873,3.3949000000000003,66.15,8.57,-0.0161,0.013999999999999999
APPF,1.12,6.26,-0.0134,0.0701,0.17120000000000002,-0.0716,1.1384,51.68,173.23,-0.0173,0.0078000000000000005
APPS,2.43,3.75,-0.0002,0.1959,1.2322,-0.1491,13.9741,53.91,52.11,-0.024900000000000002,0.0363
ARGX,,9.57,-0.0259,0.0351,0.2571,-0.0738,1.7856999999999998,48.64,289.02,0.026099999999999998,-0.0179
ARTNA,0.07,0.93,0.015300000000000001,0.0207,0.0687,-0.045700000000000005,0.2802,57.13,38.42,0.0058,0.0008
ASAN,,1.73,0.08070000000000001,0.2101,0.2245,-0.0286,0.5352,64.9,31.58,0.0756,0.0159
ASML,1.09,10.68,0.0647,0.1547,0.376,0.0067,1.66,70.55,508.74,-0.0075,0.0223
ASO,,1.08,0.0665,0.1943,0.261,-0.0424,0.7245,64.66,20.78,0.0073,0.0059
ATCO,1.14,0.4,0.0285,0.0315,0.2801,-0.24760000000000001,1.0408,54.92,11.0,0.0092,0.0037
ATEC,1.8,0.78,-0.0037,0.17079999999999998,0.9274,-0.10619999999999999,5.1073,55.1,13.38,-0.0034000000000000002,0.0049
ATEN,0.93,0.4,0.08289999999999999,0.21719999999999998,0.36460000000000004,-0.075,1.9504,67.46,10.12,0.006999999999999999,0.0111
ATHM,0.66,3.6,0.0701,0.0623,0.1956,-0.026600000000000002,0.7644,64.17,105.05,0.0506,0.0101
ATLC,0.98,2.43,0.013600000000000001,0.3096,0.7835,-0.20199999999999999,3.772,56.2,23.86,-0.06280000000000001,0.022099999999999998
ATR,0.64,2.45,0.0392,0.0872,0.201,-0.0066,0.7419,68.99,139.07,-0.0036,-0.0009
ATVI,0.67,1.94,0.0292,0.11,0.1834,-0.0182,0.8076000000000001,62.29,91.3,0.0137,0.0045000000000000005
AVAV,0.51,3.1,0.0647,0.0999,0.2708,-0.07139999999999999,1.0598,65.22,92.69,0.0078000000000000005,0.011699999999999999
AVGO,1.05,10.41,0.0458,0.1161,0.3321,0.0024,1.8627,66.0,445.64,-0.0036,0.0087
AVNS,1.0,1.53,0.0215,0.09970000000000001,0.4033,-0.039,1.4691999999999998,61.31,48.05,-0.023799999999999998,0.0132
AVNT,1.64,1.55,0.1195,0.2119,0.5954,-0.0285,4.1883,73.05,45.06,-0.011000000000000001,-0.0031
AVTR,,0.85,0.0608,0.09380000000000001,0.3889,-0.0154,3.3591,65.69,29.01,-0.0109,0.0031
AWK,0.23,3.12,0.0455,0.021099999999999997,0.12240000000000001,-0.09029999999999999,0.7062999999999999,62.15,156.98,0.0322,-0.0003
AXGN,0.71,0.9,0.12359999999999999,0.2492,0.6468,-0.005600000000000001,1.7263,74.01,19.52,-0.0191,0.0143
AXTI,2.36,0.74,0.1243,0.2602,0.8763,-0.0395,5.0486,63.99,11.19,-0.0278,0.0168
AZEK,,1.26,0.0388,0.0944,0.1242,-0.064,0.49770000000000003,61.0,39.46,-0.013500000000000002,0.0018
AZO,0.88,28.86,0.059000000000000004,0.0812,0.1125,-0.0118,0.8293,70.23,1252.92,0.0033,0.0022
AZRE,0.84,3.4,0.275,0.4324,1.0554999999999999,-0.09720000000000001,3.1182999999999996,76.15,48.39,-0.0104,0.0
BC,1.9,2.64,0.0374,0.1007,0.33140000000000003,-0.0381,2.2304,59.61,81.47,-0.0258,-0.001
BCC,2.09,1.7,0.0155,0.0986,0.2811,-0.0658,1.5345,56.0,49.08,-0.0736,0.0088
BCPC,0.51,3.31,0.1315,0.20420000000000002,0.30519999999999997,-0.0055000000000000005,0.6579,86.56,129.81,0.0024,-0.0028000000000000004
BCRX,2.93,0.53,-0.0005,0.3212,0.7284,-0.139,3.8987,61.81,7.74,-0.0077,0.0078000000000000005
BCYC,,1.11,0.023799999999999998,0.012,0.13019999999999998,-0.13419999999999999,0.9484,52.65,19.66,-0.0165,0.0106
BEN,1.28,0.67,0.0235,0.12380000000000001,0.2189,-0.08410000000000001,0.6955,62.07,25.28,-0.0148,0.0067
BEPC,,2.21,0.1401,0.2284,0.4752,-0.0144,1.3203,78.19,62.4,0.0163,0.0013
BFST,,0.8,0.0323,0.08929999999999999,0.3764,-0.1993,1.3261,57.98,21.33,-0.0189,0.0037
BGNE,0.92,12.56,0.11130000000000001,0.054000000000000006,0.2525,-0.1354,1.3555000000000001,61.97,279.25,0.0548,0.015700000000000002
BILI,,6.66,0.3763,0.77,1.5892,0.0526,5.154299999999999,80.52,118.47,0.038900000000000004,0.0236
BILL,,6.64,-0.0177,0.1398,0.5293,-0.0984,4.8823,54.61,138.88,0.005600000000000001,0.0166
BIO,0.79,18.3,0.0688,0.0762,0.23329999999999998,-0.0417,1.0084,64.09,621.37,-0.0128,0.0004
BIP,0.82,1.08,-0.0033,0.011699999999999999,0.1346,-0.048600000000000004,1.1823000000000001,52.03,50.16,0.0111,0.0102
BKE,1.23,1.25,0.08689999999999999,0.1966,0.723,-0.0085,1.9749,69.73,32.83,0.0015,0.0024
BL,0.94,5.1,-0.0084,0.09570000000000001,0.483,-0.0855,2.3844,53.94,129.69,0.0123,0.0052
BLDR,2.57,1.77,0.0197,0.0983,0.4954,-0.0623,3.4633,54.29,40.17,-0.0542,0.0019
BLFS,1.52,2.52,-0.028399999999999998,0.11289999999999999,0.7561,-0.1359,4.5360000000000005,52.26,40.8,-0.0051,0.001
BLI,,8.35,-0.0334,0.0333,0.18170000000000003,-0.21739999999999998,0.7678,49.16,88.85,-0.0524,0.0528
BLK,1.17,15.34,0.0698,0.1047,0.30579999999999996,0.0042,1.3349000000000002,72.25,756.45,-0.0009,0.009000000000000001
BLNK,4.37,5.48,0.15689999999999998,0.7481,3.2110000000000003,-0.21760000000000002,34.128,60.18,43.91,-0.0279,0.0219
BMY,0.62,1.17,0.0149,0.009399999999999999,0.035699999999999996,-0.08560000000000001,0.36560000000000004,55.57,62.49,0.0048,-0.0027
BOMN,0.47,1.26,0.0559,0.20809999999999998,0.4913,-0.0528,1.0475,60.46,26.71,-0.0252,0.0048
BR,0.85,3.03,0.0394,0.0603,0.1913,-0.013600000000000001,0.9073,64.27,156.21,0.0012,0.0026
BRO,0.64,0.99,0.0407,0.0462,0.11699999999999999,-0.0138,0.5642,63.03,48.02,-0.0031,0.0060999999999999995
BRP,,1.62,0.027200000000000002,0.0195,0.44880000000000003,-0.0998,2.6180000000000003,53.37,30.21,0.011000000000000001,0.0074
BWB,,0.37,0.0347,0.08039999999999999,0.2563,-0.0677,0.6195,61.4,12.94,-0.0212,0.0
BX,1.31,1.39,-0.0179,0.050199999999999995,0.1491,-0.0433,0.9061,51.05,62.9,-0.013300000000000001,0.008199999999999999
BXC,2.09,1.9,0.18289999999999998,0.29969999999999997,1.121,-0.055099999999999996,8.475,69.16,34.11,-0.030699999999999998,0.006
CABO,0.52,54.18,-0.0552,0.0139,0.11130000000000001,-0.1128,1.0015,40.44,2064.36,-0.018600000000000002,0.0017000000000000001
CACI,1.06,5.53,-0.0253,0.0053,0.0446,-0.17370000000000002,0.5271,43.33,238.46,-0.0146,0.0089
CALX,1.52,1.47,0.0732,0.20829999999999999,0.7367,-0.0366,4.6756,65.84,31.84,0.0086,0.0132
CAMT,1.61,1.03,0.09539999999999998,0.1597,0.5084000000000001,-0.0236,2.6393,65.63,22.8,-0.0368,0.0172
CAPL,2.16,0.49,0.0034000000000000002,0.0478,0.1821,-0.1273,1.536,56.16,17.27,0.0123,0.0012
CASA,,0.43,0.018000000000000002,0.17859999999999998,0.4207,-0.15560000000000002,2.6378,58.3,6.73,0.0015,0.0045000000000000005
CATC,0.5,2.17,0.0347,0.0698,0.28,-0.0462,0.6799,59.15,74.25,-0.0382,0.0031
CCAP,,0.43,0.0016,0.050499999999999996,0.1868,-0.1729,1.3961000000000001,55.82,14.88,-0.008,0.0101
CCC,,0.71,0.0268,0.0621,0.16620000000000001,-0.08410000000000001,1.0487,61.82,30.73,-0.009300000000000001,0.0062
CCCC,,2.75,0.0233,0.111,0.1609,-0.10210000000000001,0.5152,53.41,33.94,-0.0125,0.0029
CCJ,0.99,0.66,0.0639,0.2611,0.3643,-0.0377,1.6994999999999998,67.23,14.31,-0.0239,-0.0014000000000000002
CCU,0.99,0.44,0.0332,0.1014,0.115,-0.226,0.45990000000000003,61.79,15.65,0.0103,0.0019
CD,,1.73,-0.0278,0.07400000000000001,0.1273,-0.235,0.4169,49.64,18.59,-0.020499999999999997,0.0232
CDAK,,3.71,0.3611,0.9640000000000001,1.0486,-0.2238,2.719,66.14,29.38,-0.0516,-0.0067
CDE,1.97,0.68,-0.026000000000000002,0.11869999999999999,0.4156,-0.161,3.8434,49.74,9.59,-0.10460000000000001,-0.0264
CDNS,1.04,3.57,0.050199999999999995,0.1273,0.3367,-0.015300000000000001,1.6501,64.45,136.19,-0.0051,-0.0012
CELH,2.23,3.88,0.3669,0.6854,2.1201,0.0294,17.1801,82.99,58.54,0.0452,-0.0059
CENT,0.64,1.22,0.0721,0.038,0.095,-0.0862,0.7187,60.8,40.94,-0.0163,0.0022
CENTA,,1.16,0.0642,0.047,0.10300000000000001,-0.0757,0.7539,61.78,37.99,-0.0089,-0.0016
CERS,1.34,0.47,-0.0038,0.10619999999999999,0.17129999999999998,-0.17079999999999998,1.714,53.49,7.36,-0.0088,0.0013
CET,,0.54,0.0397,0.084,0.161,-0.0015,0.7707999999999999,68.91,33.22,0.0064,-0.0021
CEVA,1.21,2.04,0.2078,0.243,0.35950000000000004,0.0009,1.4894999999999998,78.14,50.91,-0.008199999999999999,0.0124
CG,1.35,0.72,0.042300000000000004,0.1116,0.1946,-0.0806,1.1144,70.47,32.16,0.014499999999999999,0.0073
CGC,,1.75,0.1413,0.20170000000000002,0.6139,-0.0659,2.3522,64.99,30.17,-0.022400000000000003,0.008199999999999999
CGNX,1.64,2.22,0.0739,0.1594,0.3765,-0.0064,1.5029,73.2,85.79,-0.0017000000000000001,0.0042
CHDN,1.38,7.66,0.053,0.1344,0.4117,-0.0106,3.0055,62.69,211.89,-0.0005,0.0083
CHE,0.52,12.48,0.0512,0.1017,0.1508,-0.0034999999999999996,0.6596,68.28,547.7,0.0027,-0.005
CHRW,0.69,2.05,0.0434,0.0509,0.1085,-0.08800000000000001,0.7099,61.92,97.36,0.0113,0.0011
CHWY,,5.66,0.0364,0.2365,0.6962999999999999,-0.11720000000000001,3.6979,58.99,96.87,-0.0313,0.0206
CI,0.85,6.42,0.07769999999999999,0.0783,0.1791,-0.018500000000000003,0.8633,66.26,220.8,0.0036,-0.0023
CINF,0.6,2.51,0.0436,0.0901,0.1741,-0.2402,0.9054000000000001,61.51,87.78,-0.0016,0.0027
CLAR,0.88,0.62,0.0602,0.0666,0.2942,-0.08,1.0815000000000001,62.52,16.33,-0.0222,0.0042
CLBK,,0.42,0.038,0.0969,0.2034,-0.07730000000000001,0.5579,64.6,16.0,-0.022000000000000002,0.0074
CLCT,1.69,1.04,0.008,0.0662,0.7106999999999999,-0.059500000000000004,4.7451,61.49,76.18,-0.0009,0.002
CLDR,1.24,0.62,0.0741,0.2168,0.3309,-0.0658,2.042,67.19,14.48,-0.0014000000000000002,0.0154
CLF,2.28,0.92,0.26239999999999997,0.5675,1.5343,-0.0301,5.859299999999999,82.57,18.04,0.0169,0.004
CLFD,1.04,1.25,0.0268,0.0806,0.43229999999999996,-0.0862,2.1106,58.51,25.88,-0.0031,0.005
CMBM,,2.05,0.046799999999999994,0.08449999999999999,0.9076000000000001,-0.17670000000000002,6.4677999999999995,55.61,26.66,-0.0070999999999999995,0.009000000000000001
CMD,1.55,3.11,0.0633,0.2766,0.6914,-0.0042,2.9635000000000002,72.41,82.48,-0.0025,-0.0001
CMG,1.31,34.37,0.022799999999999997,0.0645,0.2302,-0.023,2.3794,57.78,1402.44,0.0171,0.0078000000000000005
CNCE,0.68,0.68,-0.0138,0.0735,0.2004,-0.0837,1.2614,52.45,12.37,-0.0336,0.0031
CNOB,1.38,0.81,0.0359,0.1295,0.34450000000000003,-0.19899999999999998,1.3546,59.54,20.85,-0.0405,-0.0032
CNS,1.37,2.16,-0.032400000000000005,0.037599999999999995,0.1638,-0.0907,1.1739,47.42,71.67,-0.020099999999999996,0.0029
CODI,1.78,0.62,0.0409,0.0766,0.1752,-0.1884,0.9248999999999999,63.04,20.75,-0.0124,0.0096
COOP,1.57,1.15,-0.0031,0.1056,0.6718999999999999,-0.0638,5.846900000000001,54.75,29.51,-0.0216,-0.0033
CORT,0.9,0.82,0.0353,0.1997,0.5913,-0.022000000000000002,1.801,70.35,27.17,-0.0073,0.0063
CPRT,0.98,3.03,0.0062,0.0363,0.2498,-0.067,1.1939,54.08,122.18,0.0125,-0.0017000000000000001
CRAI,1.44,2.52,0.0637,0.1522,0.32439999999999997,-0.0572,1.4982,64.63,54.86,-0.004699999999999999,0.0016
CRL,1.1,6.6,0.0934,0.1282,0.34729999999999994,0.028999999999999998,1.8354,78.38,271.01,0.0297,0.0001
CRMT,1.4,4.34,0.0641,0.1437,0.3408,-0.0786,2.3968000000000003,65.78,119.5,-0.0023,0.006500000000000001
CRON,,0.53,0.16440000000000002,0.2146,0.43479999999999996,-0.0331,1.265,67.11,9.06,0.0203,0.0079
CRWD,,11.1,0.11800000000000001,0.3558,0.8948,-0.016,6.0025,67.49,223.73,-0.005600000000000001,0.0159
CSGP,0.9,26.09,0.029500000000000002,0.0377,0.1916,-0.0333,0.8382,57.42,919.52,0.0089,0.006500000000000001
CSIQ,1.42,3.54,0.1839,0.3156,0.9521,-0.0527,3.6725,69.41,56.07,-0.0311,0.0223
CSTR,1.12,0.58,0.1215,0.24559999999999998,0.4322,-0.030899999999999997,1.1505,72.57,16.0,0.0,0.0
CSV,0.83,1.04,0.0942,0.1637,0.5428000000000001,-0.0232,1.4838,72.68,33.63,-0.0141,0.0038
CSWC,1.21,0.42,0.0848,0.1326,0.3191,-0.11869999999999999,1.5683,75.35,18.61,0.0059,0.0049
CTRE,1.13,0.71,0.0021,0.09880000000000001,0.2145,-0.06,2.1285,56.36,22.4,-0.0053,0.0285
CTRN,1.68,2.27,0.1574,0.4288,1.3803,0.0043,7.040299999999999,78.92,53.87,0.0124,0.004
CUBI,1.57,0.8,0.17,0.2557,0.6631999999999999,-0.1143,1.5944999999999998,76.01,21.69,-0.0018,0.006999999999999999
CURI,,1.13,0.2827,0.5257000000000001,0.6097,-0.07690000000000001,1.1948999999999999,71.17,16.33,-0.0018,-0.0055000000000000005
CVA,1.52,0.38,0.0538,0.14880000000000002,0.4445,-0.142,1.1065,69.4,13.84,-0.011399999999999999,0.005
CWEN,,1.1,0.10769999999999999,0.16829999999999998,0.4111,-0.0392,1.219,71.69,35.77,-0.0232,0.0027
CWEN-A,0.71,1.08,0.11320000000000001,0.17300000000000001,0.42200000000000004,-0.028399999999999998,1.1904000000000001,71.39,33.49,-0.0259,0.015700000000000002
CWT,0.12,1.4,0.0454,0.095,0.166,-0.027200000000000002,0.40409999999999996,64.17,55.8,0.0087,-0.0176
CYD,1.26,0.55,0.0344,0.013600000000000001,0.14980000000000002,-0.1552,1.2278,56.67,17.31,0.024300000000000002,0.0018
CYRX,1.13,3.42,0.17,0.1769,0.5448,-0.1067,3.3505000000000003,64.46,56.6,0.0131,0.0121
CZR,3.19,3.1,0.0616,0.18350000000000002,0.7615000000000001,-0.015,12.0897,64.67,78.8,0.0084,0.001
DAC,1.72,1.59,0.35340000000000005,0.8054000000000001,2.6401999999999997,-0.022400000000000003,9.992,85.57,27.48,-0.0245,0.0296
DAVA,,2.52,0.0692,0.15839999999999999,0.44079999999999997,0.0064,1.935,69.29,79.86,-0.0011,0.0076
DDOG,,4.73,-0.011000000000000001,0.0344,0.22329999999999997,-0.154,2.4605,51.46,99.94,0.0245,0.009399999999999999
DFIN,2.12,0.92,-0.015,0.096,0.617,-0.1235,3.4109,52.77,17.82,-0.044500000000000005,-0.0021
DG,0.55,3.89,0.0259,0.0169,0.1002,-0.04190000000000001,0.7265,57.1,215.81,-0.0129,0.0042
DGII,1.76,0.76,-0.0028000000000000004,0.0783,0.39020000000000005,-0.0663,2.0744,53.65,19.0,-0.030600000000000002,-0.0025
DHR,0.7,5.2,0.0836,0.0717,0.2446,-0.0195,1.0359,74.35,243.49,0.0102,0.0055000000000000005
DISH,1.98,1.12,0.0236,0.0363,0.0932,-0.222,0.9403,54.44,33.16,0.0172,0.005600000000000001
DKNG,,2.96,0.0311,0.1065,0.38079999999999997,-0.18989999999999999,3.9057,56.3,52.0,0.0336,0.0108
DLTR,0.83,2.7,0.030299999999999997,0.0894,0.2193,-0.0177,0.8765999999999999,60.23,112.97,-0.015300000000000001,-0.0003
DMTK,1.0,3.45,0.5355,1.0775,1.5988999999999998,-0.15,2.977,72.43,34.56,-0.0888,-0.0102
DOCU,,10.65,0.048600000000000004,0.0897,0.3239,-0.1574,2.7691000000000003,58.6,244.54,0.013300000000000001,0.0097
DOMO,,3.75,0.018000000000000002,0.3458,0.8373999999999999,-0.1382,7.1509,59.88,62.11,0.028300000000000002,0.011699999999999999
DORM,0.8,2.91,0.0365,0.0302,0.2138,-0.0506,1.1457,59.56,95.46,0.0070999999999999995,-0.0022
DPZ,0.4,7.55,0.0003,0.0031,0.009300000000000001,-0.1073,0.4397,50.68,388.83,0.0171,-0.0024
DQ,0.85,6.43,0.33630000000000004,0.6192,1.9406,-0.0731,8.2697,74.87,77.11,-0.0421,0.009000000000000001
DRNA,1.1,1.2,0.0182,0.0148,0.0908,-0.1406,0.9821,53.9,23.29,0.0206,-0.0060999999999999995
DSGX,1.15,1.76,0.0496,0.0695,0.1746,-0.0358,1.499,59.1,60.85,0.0375,0.0009
DT,,1.64,0.0118,0.08689999999999999,0.12359999999999999,-0.13470000000000001,1.4719,54.47,42.27,0.015600000000000001,0.010700000000000001
DZSI,1.61,0.71,0.07719999999999999,0.19390000000000002,0.6751,-0.038900000000000004,4.6172,68.05,16.29,0.0068000000000000005,-0.0019
EBAY,1.19,1.37,0.0622,0.08439999999999999,0.11,-0.10779999999999999,1.0937999999999999,65.56,54.48,0.021,0.005699999999999999
EBTC,0.49,0.88,0.0229,0.0538,0.1491,-0.2097,0.3899,58.65,26.79,-0.0078000000000000005,0.0045000000000000005
ECOM,0.96,0.74,0.0843,0.1182,0.1925,-0.22579999999999997,2.9361,61.89,17.28,-0.0034999999999999996,-0.004
EDIT,2.1,8.77,0.2484,0.9007999999999999,1.6719,-0.060899999999999996,5.4654,73.38,90.58,-0.0001,0.0104
EFC,2.13,0.33,0.009300000000000001,0.0538,0.262,-0.2076,3.6748000000000003,57.76,15.15,0.0,-0.0007000000000000001
EFX,1.33,4.71,-0.021099999999999997,0.07919999999999999,0.1659,-0.053,0.8062,52.65,186.06,0.0277,-0.0014000000000000002
EGO,1.41,0.64,-0.0059,0.0103,0.21100000000000002,-0.0911,1.8630000000000002,48.85,13.17,-0.047,-0.0281
EGOV,0.3,0.63,0.0662,0.1267,0.19820000000000002,-0.008,0.7695000000000001,73.42,27.41,-0.009399999999999999,0.004699999999999999
EGRX,0.65,1.85,0.05,0.0443,0.06280000000000001,-0.1784,0.47009999999999996,60.19,49.69,-0.0245,-0.0006
EIX,0.58,1.29,0.0012,0.0092,0.092,-0.2107,0.4279,51.74,62.3,0.0018,0.0023
ELAN,,0.9,0.0417,0.0325,0.2075,-0.0795,1.0686,58.4,31.38,0.0048,0.0045000000000000005
ELF,2.02,0.99,0.0169,0.06309999999999999,0.28600000000000003,-0.1065,2.0871,53.02,23.4,-0.0189,0.0046
ENSG,1.06,3.18,0.11320000000000001,0.19260000000000002,0.5904,-0.0454,2.4884,70.21,83.93,-0.0192,0.0021
ENTG,1.29,2.84,0.0387,0.09820000000000001,0.42210000000000003,-0.0059,1.611,62.95,99.53,-0.0101,0.011000000000000001
EPAM,1.36,10.76,0.0026,0.0316,0.2097,-0.0513,1.2529000000000001,51.31,342.37,0.0034999999999999996,0.0079
ERII,1.33,0.54,0.1317,0.3056,0.6877,-0.0026,1.4697,81.11,15.09,-0.0098,0.009899999999999999
ES,0.34,1.83,0.056900000000000006,0.0252,0.054299999999999994,-0.09140000000000001,0.48840000000000006,63.11,90.33,0.0203,-0.0002
ESCA,1.32,1.01,0.0338,0.0581,0.4156,-0.0706,3.6567000000000003,54.57,21.84,-0.0259,0.0
ESGR,0.66,6.12,0.0437,0.0833,0.2575,-0.0449,1.251,61.13,212.9,-0.0118,-0.0026
ESTC,,6.72,0.033,0.19940000000000002,0.5519,-0.048799999999999996,2.9002999999999997,60.89,152.15,0.0022,0.0091
