Ticker,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Price,from Open,Gap
AMZN,1.15,83.94,0.0374,0.045700000000000005,0.1131,-0.056299999999999996,1.0615999999999999,58.89,3352.15,0.0088,-0.0025
ANSS,1.23,10.27,0.028300000000000002,0.0692,0.19920000000000002,-0.0033,0.8967,58.37,379.48,-0.0006,0.0060999999999999995
AOSL,2.6,2.34,0.12179999999999999,0.25120000000000003,1.0403,-0.041100000000000005,4.7698,65.21,33.58,-0.1033,0.078
APAM,1.88,2.2,0.024,0.0653,0.34950000000000003,-0.0362,2.0102,56.03,53.25,0.017,0.0
APHA,,1.16,0.35609999999999997,0.7547,1.8666,-0.047400000000000005,7.5487,78.3,16.67,-0.0048,0.0189
API,,7.75,0.8711,1.1558,1.1948,0.053200000000000004,1.9464,87.72,99.0,0.1355,-0.0111
APO,1.6,1.64,0.0601,0.0673,0.0894,-0.0848,1.6048,60.53,50.69,-0.01,0.0049
APPN,1.99,19.46,0.2052,0.36200000000000004,1.6081999999999999,-0.1295,6.7860000000000005,63.66,226.34,0.0148,0.0012
APPS,2.43,6.22,0.46399999999999997,0.6581999999999999,2.0717,0.0467,24.3103,75.15,88.08,0.1437,-0.0023
ARE,0.76,3.59,0.0226,0.011200000000000002,0.049400000000000006,-0.045,0.5721,55.4,171.7,-0.0017000000000000001,0.005699999999999999
ARGX,,14.94,0.2303,0.2565,0.5104,0.0006,2.576,73.94,371.01,0.0014000000000000002,0.038900000000000004
ARTNA,0.06,0.99,0.0236,0.0416,0.102,-0.037200000000000004,0.3299,56.54,39.91,-0.0163,-0.0105
ASA,,0.76,0.0075,0.014499999999999999,0.08380000000000001,-0.1493,1.6532,51.76,21.65,0.015,0.0147
ASAN,,1.8,0.0722,0.23879999999999998,0.387,-0.0259,0.8998999999999999,68.17,39.08,0.0021,0.009300000000000001
ASML,1.09,14.97,0.025,0.11689999999999999,0.39840000000000003,-0.0366,1.8903999999999999,58.77,552.81,-0.0039000000000000003,-0.0009
ASO,,1.63,0.0729,0.20170000000000002,0.345,-0.1041,0.9851000000000001,62.56,23.92,0.0004,-0.0008
ATCO,1.14,0.4,0.081,0.1035,0.36369999999999997,-0.0346,1.2727,65.41,12.25,0.0,0.0049
ATEC,1.8,0.79,0.1041,0.20149999999999998,1.0018,-0.0019,6.2922,65.64,15.97,0.0323,0.0171
ATEN,0.93,0.52,0.0709,0.1417,0.36200000000000004,-0.0329,2.0845,60.72,10.58,-0.0364,0.011000000000000001
ATGE,1.28,1.67,0.04019999999999999,0.15689999999999998,0.24420000000000003,-0.0992,0.9990000000000001,64.16,39.5,-0.013500000000000002,0.0126
ATHM,0.65,7.02,0.1732,0.2619,0.4227,-0.1182,1.1871,69.89,130.22,0.0173,-0.0002
ATLC,0.97,2.07,0.1655,0.3147,1.0143,-0.004,4.976,67.74,29.88,-0.0073,0.009399999999999999
ATNX,0.91,0.73,0.1274,0.1379,0.1718,-0.1066,1.4867,62.69,14.0,0.0256,0.0052
ATR,0.64,2.92,0.0222,0.051399999999999994,0.1787,-0.004699999999999999,0.7618,60.26,140.66,0.0086,0.0106
ATVI,0.67,2.8,0.1072,0.1573,0.2693,0.0599,1.0117,71.92,101.61,0.0109,0.08449999999999999
AVAV,0.49,6.32,0.053399999999999996,0.23989999999999997,0.5575,-0.1464,1.726,61.71,122.67,0.0034000000000000002,0.0048
AVGO,1.05,11.78,0.0196,0.0762,0.3144,-0.026099999999999998,1.9936,58.67,466.01,-0.0175,0.0079
AVLR,,7.83,0.08310000000000001,0.0397,0.2663,-0.0673,2.0991,59.15,172.0,0.0203,0.0074
AVNS,1.0,1.41,0.0161,0.0345,0.3268,-0.040999999999999995,1.464,58.65,47.95,0.0042,0.011000000000000001
AVNT,1.64,1.57,-0.026600000000000002,0.0166,0.3482,-0.1166,3.7173000000000003,50.58,40.97,-0.0022,0.018600000000000002
AVNW,2.1,4.3,0.45990000000000003,0.5023,1.3554,0.0165,6.7134,77.36,54.75,0.18739999999999998,0.0083
AVTR,,1.04,0.006,0.061799999999999994,0.32780000000000004,-0.0365,3.4869,55.39,29.86,0.0078000000000000005,-0.0007000000000000001
AWK,0.23,3.62,0.0336,0.0684,0.151,-0.0438,0.7936,65.42,165.01,0.0097,-0.0036
AX,1.77,1.5,0.0637,0.1502,0.6087,0.0108,2.2115,66.71,43.95,0.0155,0.0037
AXGN,0.71,0.93,0.0546,0.136,0.544,-0.049,1.7668000000000001,62.25,19.81,0.0264,0.0121
AXON,0.54,7.55,0.12960000000000002,0.2869,0.7281,-0.0194,2.54,74.12,177.18,0.0067,0.0038
AXTI,2.36,0.68,-0.0143,0.0711,0.667,-0.11230000000000001,5.0703,52.85,11.23,-0.0277,0.0087
AZEK,,1.47,0.0344,0.1017,0.18230000000000002,-0.024900000000000002,0.6054999999999999,61.14,42.3,0.0070999999999999995,-0.0031
AZO,0.88,30.65,0.0038,0.0298,0.0556,-0.0596,0.7818999999999999,55.05,1220.43,-0.008199999999999999,0.0083
AZRE,0.84,3.17,-0.0783,0.022000000000000002,0.535,-0.24719999999999998,2.3653,48.19,40.35,0.0489,0.0124
BABA,0.91,8.94,0.057300000000000004,0.04650000000000001,0.0487,-0.168,0.5632,56.7,265.67,0.0063,-0.0111
BANC,1.93,0.74,0.0276,0.141,0.4744,-0.0702,1.7981,61.24,18.02,-0.016399999999999998,0.0127
BBY,1.52,3.3,0.0231,0.06269999999999999,0.1375,-0.083,1.3808,59.88,114.53,0.0029,0.0032
BC,1.89,3.35,0.018600000000000002,0.0992,0.3525,-0.0495,2.5547,60.38,89.65,-0.0039000000000000003,0.012
BCC,2.09,1.81,-0.0001,0.044199999999999996,0.2271,-0.0623,1.5819999999999999,52.76,50.0,-0.018500000000000003,0.0141
BCPC,0.51,3.8,-0.025699999999999997,0.0159,0.13849999999999998,-0.1278,0.47590000000000005,50.87,115.56,0.0097,0.0076
BCRX,2.93,0.9,0.0886,0.2646,0.9129999999999999,-0.24109999999999998,5.1962,57.94,9.79,0.0166,-0.0021
BCYC,,2.39,0.1832,0.3796,0.633,-0.0833,1.9483000000000001,73.78,30.25,0.0131,-0.001
BEN,1.27,0.88,-0.0229,0.0368,0.19210000000000002,-0.0955,0.7343999999999999,49.57,25.86,0.0004,0.0066
BEPC,,2.38,-0.023399999999999997,0.031,0.2707,-0.1076,1.1009,50.44,56.5,0.044000000000000004,-0.0013
BFST,,0.79,0.0168,0.0416,0.3188,-0.1918,1.3478999999999999,56.07,21.53,0.0141,0.0033
BGFV,2.79,1.06,0.2207,0.40399999999999997,1.4122999999999999,0.0274,22.6154,78.83,15.35,0.0233,0.009399999999999999
BGNE,0.89,16.84,0.11359999999999999,0.31420000000000003,0.5393,-0.027000000000000003,2.137,67.52,371.89,0.0006,0.0004
BILI,,9.43,0.12119999999999999,0.4459,1.5202,-0.0756,6.2197000000000005,67.19,138.98,-0.0282,0.0032
BILL,,10.45,0.4191,0.3943,0.8573999999999999,0.1991,6.8225,76.17,184.69,0.11259999999999999,0.1868
BIO,0.79,18.41,0.0361,0.0664,0.17620000000000002,-0.0492,0.9926,59.46,616.48,0.0129,0.006
BIP,0.82,1.19,0.0287,0.0516,0.18100000000000002,-0.0101,1.3472,62.2,53.95,-0.0101,0.006999999999999999
BKE,1.22,1.9,0.14550000000000002,0.2869,0.9134,-0.0464,2.66,71.26,40.39,-0.0223,0.0070999999999999995
BL,0.94,5.99,0.1278,0.1532,0.5653,0.0233,2.8755,70.53,148.51,0.0252,0.0138
BLDR,2.57,1.69,0.055,0.0897,0.4474,-0.020499999999999997,3.7322,59.94,42.59,0.015,0.009899999999999999
BLFS,1.53,2.37,0.0222,0.0333,0.5828,-0.1242,4.6106,53.57,41.35,0.031200000000000002,0.0
BLK,1.17,18.04,-0.013000000000000001,0.0121,0.1972,-0.0783,1.2419,50.99,726.33,-0.010700000000000001,0.0024
BLNK,4.37,6.78,0.0787,0.33880000000000005,2.56,-0.1729,41.68,58.27,53.35,0.038900000000000004,0.0069
BOMN,0.48,2.18,0.3392,0.4582,0.9934999999999999,-0.054299999999999994,1.9054,82.39,37.9,-0.0245,0.024
BOX,1.24,0.68,0.0089,0.0037,0.006500000000000001,-0.1793,1.0984,50.95,18.13,-0.0226,0.0027
BRKS,1.95,4.3,0.019799999999999998,0.0668,0.4708,-0.0751,2.7560000000000002,53.63,79.59,-0.0151,0.0089
BRMK,,0.22,0.0334,0.0431,0.1148,-0.15289999999999998,0.9853000000000001,62.72,10.8,0.004699999999999999,0.0
BTRS,,0.92,0.021,0.0894,0.4525,-0.0556,0.8378,57.95,17.0,0.0149,0.0072
BWB,,0.4,0.049,0.1,0.30670000000000003,-0.0064,0.7497,64.92,13.98,-0.0029,-0.0007000000000000001
BX,1.31,1.68,0.079,0.10679999999999999,0.25120000000000003,-0.0092,1.1467,73.78,70.84,0.0143,-0.016200000000000003
BXC,2.08,2.08,0.1076,0.3061,1.1395,0.0189,10.383299999999998,68.92,40.98,0.0166,0.0088
BZUN,1.12,2.91,0.2528,0.3036,0.3134,-0.0037,1.1699,67.82,48.15,0.0391,-0.0032
CALX,1.52,1.87,-0.0147,0.099,0.5698,-0.1161,4.82,52.55,32.65,0.009300000000000001,0.0106
CAMT,1.61,1.07,0.1222,0.24760000000000001,0.6386999999999999,0.0197,3.3312,74.39,27.14,0.0178,0.0023
CAPL,2.16,0.53,0.0219,0.045700000000000005,0.1865,-0.0553,1.6843000000000001,56.47,18.28,0.0049,0.0066
CARA,1.48,0.9,0.0342,0.1612,0.2119,-0.1174,1.1509,60.11,19.1,-0.0144,0.0026
CASA,,0.43,0.061900000000000004,0.19260000000000002,0.6133,-0.0644,3.4757,61.53,8.28,-0.0143,0.006
CATC,0.49,2.02,0.0028000000000000004,0.0378,0.2465,-0.0347,0.7048000000000001,55.02,75.35,-0.0058,-0.0013
CBD,1.02,0.5,0.1091,0.1276,0.233,-0.2279,0.6816,68.57,15.79,0.0154,0.0183
CCAP,,0.5,0.0045000000000000005,0.0378,0.1882,-0.1139,1.4928,52.34,15.48,-0.0045000000000000005,0.006500000000000001
CCCC,,3.53,0.17550000000000002,0.2781,0.4324,-0.0104,0.9969,65.93,44.73,0.0525,0.0038
CCJ,0.99,0.75,0.0499,0.0986,0.2799,-0.0765,1.641,57.25,14.0,0.0204,0.020099999999999996
CCNE,0.99,0.92,0.0128,0.0557,0.2556,-0.2434,0.7215,56.26,22.81,-0.0048,0.0034999999999999996
CCS,1.9,2.95,0.248,0.2829,0.5558,0.109,5.4712,75.02,58.5,0.10980000000000001,0.0768
CCU,0.98,0.4,0.0454,0.1033,0.21,-0.09820000000000001,0.6101,67.17,17.26,-0.0103,-0.0006
CD,,1.48,0.09300000000000001,0.0634,0.1661,-0.1942,0.4924,59.0,19.58,0.013999999999999999,0.001
CDNA,0.68,5.15,0.0581,0.1973,0.9173,-0.11130000000000001,5.8037,61.14,88.72,-0.0049,-0.0048
CDNS,1.04,3.56,0.0048,0.0557,0.2569,-0.0444,1.6425,54.34,135.8,-0.0129,0.0034000000000000002
CDXC,1.58,0.19,0.1033,0.07919999999999999,0.0962,-0.12,1.112,67.28,5.28,0.0581,0.004
CELH,2.23,5.2,0.057300000000000004,0.3397,1.6503999999999999,-0.09480000000000001,18.8634,62.74,63.96,0.0535,0.023799999999999998
CENT,0.63,1.84,0.0862,0.1469,0.193,-0.0438,0.9345,73.29,46.08,-0.0105,0.009300000000000001
CENTA,,1.78,0.06280000000000001,0.1175,0.16940000000000002,-0.0758,0.9206,70.81,41.6,0.0007000000000000001,0.0005
CERS,1.34,0.43,0.0509,0.053399999999999996,0.16,-0.1499,1.7823,58.15,7.54,-0.0131,0.0187
CET,,0.52,0.024900000000000002,0.0639,0.1761,0.0001,0.8390000000000001,67.33,34.5,-0.004,0.0055000000000000005
CEVA,1.2,3.79,0.0169,0.2548,0.4939,-0.1716,1.9721000000000002,58.42,60.78,-0.019799999999999998,0.0106
CFR,1.48,2.61,0.0085,0.0646,0.266,-0.022799999999999997,1.0224,60.24,96.45,-0.0084,0.0070999999999999995
CG,1.35,1.07,0.1015,0.1678,0.30820000000000003,0.0127,1.4062999999999999,72.55,36.6,-0.0169,0.0313
CGC,,2.27,0.20010000000000003,0.413,1.0701,-0.054400000000000004,3.77,74.02,42.93,-0.0131,-0.014499999999999999
CGNX,1.64,2.08,0.030600000000000002,0.0866,0.3143,-0.0128,1.5387,64.93,87.02,0.0054,0.0038
CHCO,0.66,2.01,-0.0001,0.021,0.1105,-0.11109999999999999,0.34700000000000003,52.81,71.47,-0.016399999999999998,0.0078000000000000005
CHDN,1.38,9.61,0.0717,0.10310000000000001,0.3671,0.0058,3.1537,60.72,219.73,0.0316,0.0087
CHWY,,6.48,0.0636,0.1881,0.7465999999999999,-0.0397,4.3686,65.41,110.7,0.0346,0.0016
CINF,0.6,2.6,-0.022799999999999997,0.0213,0.146,-0.2495,0.8820999999999999,49.42,86.71,-0.0106,0.0034000000000000002
CLAR,0.88,0.62,0.0567,0.11019999999999999,0.2987,-0.0287,1.1975,65.39,17.24,0.0,0.008199999999999999
CLBK,,0.46,-0.005699999999999999,0.0229,0.1765,-0.0888,0.5385,52.52,15.8,-0.01,0.0069
CLCT,1.68,1.01,0.0732,0.1572,0.7986,-0.005,5.9321,88.77,91.92,0.0007000000000000001,-0.0002
CLDR,1.23,0.74,0.1499,0.2557,0.48090000000000005,-0.0245,2.5945,74.17,17.11,0.0203,0.0012
CLDX,2.78,1.38,0.23420000000000002,0.25129999999999997,0.8358,-0.0689,14.866700000000002,74.69,23.8,0.013600000000000001,0.0169
CLF,2.28,1.02,-0.0001,0.142,1.0042,-0.1108,5.346,57.22,16.69,0.0246,0.018799999999999997
CLFD,1.03,1.99,0.0833,0.22149999999999997,0.6622,-0.1189,2.9760000000000004,62.13,33.08,-0.0036,0.0125
CLGX,1.15,1.66,0.073,0.0626,0.24420000000000003,-0.0166,2.3171,72.85,81.9,0.0055000000000000005,-0.0045000000000000005
CLXT,2.32,1.04,0.39030000000000004,0.9436,1.1339,-0.0342,3.4707999999999997,69.41,10.73,-0.042,0.0256
CMBM,,2.68,0.22690000000000002,0.4003,1.4193,0.005600000000000001,10.2353,72.89,40.11,0.048600000000000004,0.0045000000000000005
CMD,1.55,2.4,-0.0346,0.0354,0.4594,-0.1276,2.7352,47.64,77.73,-0.023399999999999997,0.0149
CMG,1.31,37.48,0.0353,0.0837,0.244,-0.03,2.6310000000000002,62.16,1506.88,0.0132,0.0052
CNOB,1.37,0.92,0.0751,0.1394,0.4243,-0.0557,1.6211000000000002,64.04,23.21,-0.015700000000000002,0.009399999999999999
CODI,1.77,0.53,0.0158,0.0542,0.1743,-0.09609999999999999,0.9889,61.98,21.44,0.02,-0.0191
COF,1.73,3.84,0.0583,0.1494,0.4878,-0.0087,2.0126,65.1,114.48,-0.0002,0.0163
COOP,1.58,1.18,0.0206,0.0348,0.5121,-0.0536,5.9211,55.48,29.83,-0.0109,0.004699999999999999
COR,0.32,3.99,-0.0166,0.0070999999999999995,0.0203,-0.11320000000000001,0.3931,45.31,125.48,-0.0304,-0.0017000000000000001
CORT,0.89,1.12,0.040999999999999995,0.1158,0.5769,-0.0379,2.032,64.8,29.41,-0.0074,0.0058
CPRT,0.98,3.07,0.0368,0.0172,0.16940000000000002,-0.0883,1.1438,57.88,119.39,0.0215,0.0223
CRAI,1.43,2.53,-0.04190000000000001,0.028999999999999998,0.24609999999999999,-0.1139,1.4772,48.62,54.4,-0.0282,0.005600000000000001
CRL,1.1,7.95,0.0217,0.0888,0.2873,-0.0311,1.8851,59.2,275.76,0.0096,0.011699999999999999
CRM,1.13,4.9,0.0681,0.053099999999999994,0.10550000000000001,-0.1603,1.0720999999999998,67.9,238.89,-0.0011,0.0049
CRMT,1.39,4.79,0.0655,0.13019999999999998,0.3628,0.0021,2.6944,65.21,129.97,0.013300000000000001,0.002
CRON,,0.77,0.1373,0.3342,0.7739,-0.059500000000000004,2.0025,69.82,12.01,-0.0236,0.009000000000000001
CRSR,,3.95,0.1503,0.1726,0.4264,-0.1195,2.2100999999999997,64.21,45.23,-0.0165,0.0225
CRWD,,10.26,0.0147,0.1285,0.6768000000000001,-0.0629,5.9962,58.11,223.53,-0.0123,0.0103
CSGP,0.9,28.09,0.0096,0.0168,0.1341,-0.046799999999999994,0.8155,52.05,908.18,-0.0155,0.0033
CSIQ,1.42,3.77,0.0077,0.1603,0.7736,-0.1411,3.8232999999999997,55.55,57.88,-0.0091,0.0040999999999999995
CSSE,1.67,1.65,0.1724,0.37689999999999996,1.0937999999999999,-0.0374,4.9628,73.49,27.79,0.0051,-0.004
CSTR,1.13,0.5,0.009399999999999999,0.07769999999999999,0.3141,-0.061,1.0685,57.37,15.39,-0.0197,0.0083
CSV,0.82,0.95,0.0297,0.11460000000000001,0.48719999999999997,-0.027999999999999997,1.5931,62.98,35.11,-0.0043,0.0074
CSWC,1.21,0.45,0.06860000000000001,0.11720000000000001,0.33159999999999995,-0.0308,1.7256,74.7,19.75,-0.0125,0.0173
CTRE,1.13,0.69,0.031400000000000004,0.0647,0.2297,-0.0168,2.2793,59.99,23.48,-0.0118,0.0098
CTRN,1.67,3.19,0.06480000000000001,0.2851,1.307,-0.0233,8.4373,70.11,63.23,0.0104,0.0
CUBI,1.56,0.85,0.1134,0.29510000000000003,0.9061,0.0209,2.3282,75.64,24.9,0.0371,0.0076
CURI,,1.51,0.0877,0.37310000000000004,0.7508,-0.0816,1.5578,62.13,19.03,0.1058,0.0165
CVA,1.51,0.42,0.0144,0.0747,0.42340000000000005,-0.1023,1.204,57.67,14.48,-0.021,0.008199999999999999
CVAC,,7.5,0.2036,0.1881,0.6058,-0.20670000000000002,2.3314,66.09,120.43,0.0383,0.0546
CVLT,0.79,2.22,0.11779999999999999,0.214,0.5044,0.0294,1.7688,77.2,67.17,0.042199999999999994,-0.0042
CWEN,,1.19,-0.0341,0.008199999999999999,0.21420000000000003,-0.12890000000000001,1.0118,48.3,32.43,0.006500000000000001,0.01
CWEN-A,0.71,1.16,-0.0255,0.018500000000000003,0.22820000000000001,-0.1152,0.9948999999999999,50.23,30.5,0.013300000000000001,0.0043
CWH,3.44,2.28,0.17739999999999997,0.29359999999999997,0.4465,-0.0321,11.1378,70.2,39.72,-0.006999999999999999,0.009300000000000001
CWT,0.12,1.48,0.0417,0.0786,0.1891,0.0021,0.4464,65.51,57.48,0.022400000000000003,0.0037
CYRX,1.12,5.23,0.075,0.2822,0.7117,-0.16690000000000002,4.4412,60.05,70.79,0.011399999999999999,0.011699999999999999
CZR,3.19,4.04,0.0787,0.1142,0.6382,0.0066,12.7674,61.24,82.88,0.0194,0.0229
DAC,1.71,2.48,0.1502,0.49520000000000003,2.3246,-0.0451,12.128,68.44,32.82,0.0006,0.013600000000000001
DAVA,,2.49,0.07719999999999999,0.15560000000000002,0.44659999999999994,0.013500000000000002,2.1632,74.82,86.07,0.009000000000000001,0.0045000000000000005
DBX,,0.97,0.0925,0.1174,0.1751,-0.0127,0.7071999999999999,63.45,24.84,0.045899999999999996,0.0025
DDOG,,5.39,0.11109999999999999,0.1379,0.3049,-0.0273,2.9785000000000004,64.47,114.9,0.0316,-0.0048
DFIN,2.12,0.82,0.0661,0.11460000000000001,0.6312,-0.0351,3.9728,62.28,20.09,-0.0323,0.0181
DGII,1.75,1.1,0.25079999999999997,0.3003,0.6746,0.0331,2.966,77.61,24.51,0.0452,0.0196
DHI,1.66,2.76,0.0864,0.10640000000000001,0.20879999999999999,-0.0388,2.1368,66.98,80.02,0.0291,0.0088
DHR,0.7,6.38,-0.0074,0.0291,0.1519,-0.0513,0.9698,51.42,235.59,-0.0028000000000000004,0.0031
DKNG,,3.36,0.1723,0.2284,0.5382,-0.005,5.0255,71.94,63.87,-0.0008,0.012
DLTH,0.87,0.67,0.1588,0.19269999999999998,0.449,-0.15410000000000001,4.1972000000000005,73.72,14.63,0.0281,0.0092
DMS,,0.69,0.07730000000000001,0.20079999999999998,0.32899999999999996,-0.0555,0.9383,61.11,12.25,-0.0239,0.0008
DMTK,0.99,4.8,0.3218,0.9849,2.3626,0.0693,5.2336,74.98,54.17,0.0582,0.039599999999999996
DOCU,,10.4,0.024399999999999998,0.0608,0.2564,-0.1373,2.859,56.5,250.37,0.016200000000000003,0.0015
DOMO,,4.31,0.11220000000000001,0.2727,0.912,-0.026699999999999998,8.8176,64.52,74.81,0.0278,0.0151
DORM,0.8,3.42,0.0304,0.0535,0.2011,-0.0236,1.2284,59.72,99.14,0.0171,0.0059
DQ,0.82,10.57,0.1892,0.6221,2.2100999999999997,-0.0992,12.1261,64.0,109.19,-0.0102,0.0151
DRE,0.52,0.94,0.0441,0.0574,0.10300000000000001,-0.047599999999999996,0.6426999999999999,62.68,41.38,0.005600000000000001,0.0024
DRNA,1.1,1.42,0.1446,0.1612,0.2568,0.011399999999999999,1.3328,66.75,27.41,0.0583,0.0058
DSGX,1.15,1.63,0.0281,0.0625,0.1603,-0.0125,1.5844,58.81,62.93,-0.0034999999999999996,0.001
DT,,2.65,0.25980000000000003,0.3223,0.4039,0.0431,2.2433,73.44,55.46,0.0616,0.0095
DTIL,,1.15,0.235,0.43700000000000006,0.8862000000000001,-0.09759999999999999,2.3625,72.09,14.98,0.0281,0.0189
DZSI,1.61,0.86,0.0786,0.16399999999999998,0.6369,-0.0582,5.137899999999999,63.56,17.8,0.0085,0.0086
EBAY,1.18,2.09,0.0989,0.1693,0.2116,-0.0404,1.3916,71.49,62.23,0.0175,0.0007000000000000001
EBS,1.24,4.75,0.0897,0.2254,0.2346,-0.1458,1.535,69.38,117.55,-0.0014000000000000002,0.011000000000000001
EBTC,0.49,1.12,-0.0028000000000000004,0.0204,0.1517,-0.1578,0.40700000000000003,52.92,27.12,0.0161,-0.0067
ECOM,0.95,0.87,0.1747,0.34979999999999994,0.4818,0.039,4.2823,81.58,23.19,0.0493,0.0096
EDU,0.98,7.67,0.059800000000000006,0.0828,0.2249,-0.0154,0.809,60.76,184.54,0.0086,0.0001
EFC,2.13,0.31,0.0269,0.042199999999999994,0.2335,-0.17679999999999998,3.8568000000000002,61.47,15.74,0.0109,0.0039000000000000003
EGO,1.42,0.63,0.1099,0.042,0.1502,-0.1056,1.8174000000000001,60.34,12.96,0.0253,0.09910000000000001
EGOV,0.29,0.85,0.0053,0.0775,0.2076,-0.08470000000000001,0.8205,55.55,28.2,-0.028300000000000002,0.0042
EGP,0.72,3.43,0.0546,0.0652,0.1305,-0.049,0.7476,61.87,145.75,-0.0002,0.0077
EGRX,0.65,2.05,0.011899999999999999,0.035699999999999996,0.053399999999999996,-0.1632,0.4636,54.38,49.47,0.0177,0.005600000000000001
ELF,2.02,1.12,-0.0060999999999999995,0.0017000000000000001,0.1759,-0.12869999999999998,2.0106,49.6,22.82,-0.0318,0.0195
ENR,1.17,1.51,0.0175,0.0697,0.07519999999999999,-0.12,0.7812,59.3,47.38,0.0015,0.0115
ENSG,1.06,3.93,-0.0059,0.07429999999999999,0.4606,-0.0928,2.4838,53.3,83.82,-0.04,0.008100000000000001
EPAM,1.36,10.67,0.0742,0.1045,0.2642,0.0055000000000000005,1.4836,65.09,377.43,0.0042,0.0074
ERII,1.32,0.53,0.0058,0.09390000000000001,0.5045000000000001,-0.0518,1.3666,57.96,14.46,0.0241,0.0115
ES,0.34,1.92,-0.0095,0.008100000000000001,0.0187,-0.11689999999999999,0.44670000000000004,49.23,87.8,-0.0069,0.0015
ESCA,1.32,1.01,0.0374,0.0587,0.3209,-0.063,3.7548000000000004,57.18,22.3,-0.0168,0.0102
ESGR,0.66,6.06,0.01,0.0371,0.213,-0.049400000000000006,1.2403,56.71,211.89,0.009000000000000001,0.0008
ESTC,,7.13,0.0547,0.1335,0.5466,-0.0547,3.2766,61.42,166.83,0.0111,0.0062
ETSY,1.63,12.37,0.13470000000000001,0.26170000000000004,0.8027,0.0194,6.716900000000001,68.65,231.12,0.0433,0.0031
EVA,1.08,1.08,0.0767,0.1208,0.2871,-0.0060999999999999995,1.5253999999999999,78.39,52.1,-0.0025,0.0042
EVH,2.36,0.72,0.0821,0.1797,0.6453,-0.005699999999999999,4.5143,66.76,19.3,0.0042,0.011000000000000001
EXAS,1.51,6.24,0.0109,0.0687,0.4028,-0.09369999999999999,3.1017,55.76,144.59,0.008,0.0045000000000000005
EXP,1.27,3.64,0.0352,0.1255,0.3912,-0.0091,1.8052000000000001,65.06,117.34,-0.0111,0.012199999999999999
EXPD,0.76,1.99,-0.0038,0.0059,0.0898,-0.044500000000000005,0.768,51.06,92.91,0.011899999999999999,0.0053
EXPI,3.29,8.28,0.4043,0.7555,2.3132,0.052199999999999996,19.7327,81.71,134.97,0.0693,0.004
FAF,1.15,1.21,0.0139,0.049,0.0782,-0.1816,0.8614,57.79,54.65,-0.0011,0.0024
FATE,1.7,7.17,0.0173,0.15380000000000002,1.0913,-0.1318,5.28,58.9,105.19,0.0021,0.0229
FBHS,1.64,2.82,-0.0015,0.0232,0.1557,-0.0521,1.6115000000000002,51.68,88.53,-0.0044,0.0024
FBK,1.26,1.07,0.0334,0.08810000000000001,0.3655,-0.0049,1.6801,66.27,38.54,-0.0054,0.0018
FBMS,0.99,1.15,0.0108,0.054299999999999994,0.33640000000000003,-0.0946,1.1048,56.23,32.14,0.0025,-0.005600000000000001
FCEL,5.48,2.43,0.2525,0.7931999999999999,3.5867,-0.0432,22.92,72.76,23.92,-0.0116,0.018500000000000003
FCX,2.14,1.64,0.0727,0.188,0.865,-0.023399999999999997,5.582999999999999,62.66,31.73,0.04650000000000001,0.0174
FDUS,,0.36,0.010700000000000001,0.0245,0.2753,-0.1321,2.0513,57.72,13.54,-0.0029,0.0074
FEYE,1.12,1.2,-0.0335,0.0967,0.4424,-0.16570000000000001,1.8249000000000002,51.25,21.3,0.0138,0.0024
FFG,0.15,1.07,-0.0052,0.0352,0.2593,-0.038,0.9355,53.9,56.15,-0.0034999999999999996,0.0018
FFIN,0.91,1.41,0.0292,0.1012,0.2954,-0.0058,0.9739,61.3,40.86,-0.0154,0.011000000000000001
FGEN,1.43,2.09,0.1535,0.2299,0.2586,0.013600000000000001,1.3073,76.36,52.26,0.0239,0.0111
FHN,1.54,0.5,0.0354,0.1186,0.41259999999999997,-0.1014,1.4163,62.38,15.15,-0.0124,0.0092
FISV,0.89,2.95,0.0296,0.0012,0.0785,-0.09939999999999999,0.5268,56.71,112.22,-0.0058,0.005600000000000001
FIVN,0.49,7.06,0.011399999999999999,0.0373,0.3151,-0.0786,2.2988,53.87,173.22,0.0167,-0.0031
FL,1.33,1.83,0.06309999999999999,0.1484,0.4316,-0.0075,1.8053,66.45,48.98,-0.0182,0.04
FLGT,1.9,14.97,0.6762999999999999,1.2702,2.8489999999999998,-0.1124,20.1224,72.52,141.52,0.1752,0.0102
FLNT,3.07,0.64,0.32159999999999994,0.5005,1.3795,0.0694,5.794099999999999,72.1,6.93,0.1379,0.0287
FLWS,1.69,2.21,0.0271,0.16570000000000001,0.2703,-0.2,1.8422,55.04,31.69,0.05,-0.0063
FMNB,0.95,0.41,0.0132,0.0351,0.1618,-0.15,0.4257,56.27,14.0,0.0,0.0007000000000000001
FN,1.06,3.14,0.0678,0.1553,0.3122,-0.008199999999999999,1.0286,67.97,89.26,0.018799999999999997,0.0016
FNF,1.34,1.06,-0.002,0.0152,0.1635,-0.2133,1.04,52.03,38.76,-0.0195,0.0105
FOR,2.12,0.78,0.0451,0.1024,0.3005,-0.041299999999999996,1.4369,67.31,22.98,0.0282,0.0013
FORM,1.4,2.13,-0.0066,0.038900000000000004,0.4253,-0.0977,1.7908000000000002,52.95,45.63,0.0051,0.0109
